 V0_LATITUDE,V0_LONGITUDE, V1_LATITUDE,V1_LONGITUDE, V2_LATITUDE,V2_LONGITUDE, V3_LATITUDE,V3_LONGITUDE,FE_WT,TI_WT,CA_WT,SI_WT,AL_WT,MG_WT,NA_WT,O_WT,chi2
89.3709,-116.454,83.9891,-61.0481,84.09,-54.7754,88.9246,-81.8125,1.866453438,5.05783173,19.99999808,11.48980948,9.936717063,1.649190316,4.999999889,45,1.921391
89.395,-155.673,84.3944,-61.928,84.5028,-55.2034,89.2401,-98.9114,2.788424535,6.883629431,19.99999653,12.07704038,5.947007706,2.303911062,4.999990356,45,1.926196
89.1751,175.487,84.7978,-62.9436,84.9148,-55.6998,89.4152,-131.655,4.115530383,6.241333034,19.99999573,11.58230545,5.466108277,2.594727138,4.99999998,45,2.043026
89.1751,175.487,85.1996,-64.1304,85.3267,-56.284,89.4152,-131.655,2.362183801,5.169130047,19.99999674,14.93760502,5.000027623,2.531059634,4.999997132,45,2.141696
88.8427,160.873,85.599,-65.5315,85.738,-56.9791,89.3291,-169.44,4.688295785,9.25977303,19.99997388,10.15155013,5.000669949,0.899737258,4.999999967,45,2.212046
89.0505,168.412,85.9948,-67.2097,86.1482,-57.8219,88.5466,-170.359,6.10691171,8.410806526,19.99999197,8.891143187,5.000194892,1.590976451,4.999975264,45,2.487572
88.6972,157.207,86.3868,-69.2547,86.5576,-58.8647,88.2945,177.635,4.263096056,4.198119334,19.99993198,12.38153327,6.189605096,2.967714973,4.999999287,45,2.778873
88.3162,150.918,86.773,-71.7912,86.9655,-60.1867,87.9882,169.001,1.950805592,3.375227105,19.99996741,15.47149652,6.721112415,2.481391617,4.999999343,45,3.119617
88.062,-89.0241,86.8698,141.558,86.6803,152.917,88.4031,-70.4866,1.951263143,4.140780559,19.99999995,15.94306339,5.738142556,2.226758534,4.99999187,45,3.371318
88.3587,-98.3564,86.4548,141.055,86.2761,151.19,88.7803,-77.5898,2.162059104,4.12886233,19.99999905,15.61664801,5.735231661,2.357200889,4.999998956,45,3.471827
88.9492,160.881,85.5077,-65.8072,85.639,-57.378,89.4114,-163.546,7.308585692,17.04950806,5.000085673,5.641868265,19.99988491,1.32E-05,5.42E-05,45,1.693773
89.157,169.664,85.9053,-67.3706,86.0499,-58.1291,88.6305,-168.344,4.381728739,9.473257251,5.000000589,13.80539518,19.99965237,2.339964821,1.05E-06,45,1.725297
88.8095,156.783,86.2994,-69.2689,86.46,-59.0541,88.3925,178.508,3.289260945,12.81956466,5.00000003,13.29255937,19.99991668,0.598673861,2.45E-05,45,1.752871
88.4294,149.899,86.6884,-71.6152,86.869,-60.2199,88.0933,169.105,1.076994995,6.121614182,5.000000516,20.35965043,19.71654277,2.725196113,1.00E-06,45,1.58798
88.0031,-87.4562,86.98,140.052,86.792,151.884,88.3196,-69.1047,1.001042439,7.131485473,5.000000054,17.22805257,19.9999144,3.41983518,1.219669881,45,1.936253
88.3145,-96.0218,86.5714,138.803,86.4046,149.392,88.7051,-75.0457,1.000410418,5.369905097,5.000050488,18.8874189,19.99969661,3.78381517,0.958703313,45,1.828955
88.5723,-108.049,86.1615,137.82,86.0117,147.387,89.0654,-85.7709,1.006635064,0.001880109,5.000560433,28.19070909,17.68444687,3.115765969,2.47E-06,45,1.812456
89.3562,-107.749,85.7508,137.026,85.6149,145.743,88.8521,-78.4593,1.000650269,2.01E-05,5.000000429,27.48620939,17.51532041,3.997798403,1.00E-06,45,1.832716
89.4529,-147.465,85.3394,136.371,85.2151,144.373,89.1932,-92.4966,1.000001262,2.01E-05,5.00000103,26.79120183,17.57286527,4.635909508,1.00E-06,45,1.791094
89.4529,-147.465,84.9276,135.822,84.813,143.213,89.1932,-92.4966,1.000000022,1.17E-06,5.000000102,23.96951857,18.46119865,6.569279873,1.61E-06,45,1.732488
89.2726,178.03,84.5153,135.355,84.4092,142.221,89.4284,-121.658,1.000002862,4.95E-06,5.000000932,22.73448069,18.26429443,7.545035363,0.456180762,45,1.834697
88.9492,160.881,84.1028,134.953,84.0039,141.362,89.4114,-163.546,1.000002771,3.05E-06,5.000021634,24.14528826,16.14568896,7.30345959,1.405535731,45,2.043146
86.8228,139.522,81.2108,133.185,81.1436,137.557,86.6432,150.862,1.219995072,0.113029592,5.001238232,19.26823378,19.79189972,7.112796175,2.492807424,45,2.599716
84.7709,135.628,79.1429,132.491,79.0882,136.06,84.6595,142.822,1.506911403,0.516131905,5.499174321,18.97695688,19.99994855,6.089329143,2.411547794,45,3.244543
83.9467,134.807,78.3156,132.28,78.2646,135.605,83.8501,141.069,1.095672341,0.000183085,5.000001168,20.86306137,18.86971062,6.461119054,2.710252358,45,3.241843
83.5343,134.475,77.9018,132.185,77.8525,135.401,83.4437,140.355,1.065967333,2.50E-06,5.000000776,22.29556826,18.12358652,5.849082879,2.66579173,45,3.079104
83.1218,134.182,77.4883,132.096,77.4405,135.211,83.0364,139.724,1.118063358,0.004108165,5.000000005,22.3790834,18.50004251,5.666932915,2.331769644,45,3.358488
84.7258,175.308,79.2552,167.837,78.6951,171.027,84.0832,-179.463,1.261194929,6.189516153,5.592460138,16.76846292,19.99961281,5.10135444,0.087398617,45,2.639476
76.2122,169.65,70.6877,167.038,70.1462,168.975,75.6356,172.144,1.000002404,1.111441686,5.280531738,22.44786054,19.99997509,5.160185543,3.00E-06,45,2.312746
75.8061,169.548,70.2799,167.015,69.7392,168.92,75.2309,171.983,1.021112921,1.397524139,5.649136792,21.60385105,20,5.328373998,1.11E-06,45,2.510091
69.7159,168.479,64.1672,166.747,63.6395,168.289,69.1594,170.309,1.163520743,0.026318376,5,19.72123764,19.62151487,6.814019875,2.653388492,45,2.700235
68.0928,168.287,62.5382,166.691,62.0146,168.166,67.541,170.013,1.212106663,0.076078593,5.033731859,21.78336186,19.20303921,6.863906934,0.827774884,45,2.362268
67.6871,168.243,62.1311,166.678,61.6085,168.137,67.1364,169.945,1.000000117,0.000180487,5.000012369,22.59990049,18.83457785,6.612731309,0.952597378,45,2.470006
66.4703,168.119,60.9096,166.64,60.3903,168.055,65.923,169.755,1.000010042,0.001969265,5.000002126,23.51694787,18.7362036,6.436513462,0.308353633,45,2.560664
53.5102,167.247,47.8951,166.328,47.4252,167.459,53.0082,168.467,1.223541593,0.108882595,5.166119719,20.19784993,19.82233526,6.182360153,2.298910755,45,3.09993
53.1058,167.227,47.4886,166.32,47.0206,167.446,52.6055,168.44,1.216923547,0.146168414,5.153757004,20.45927715,19.84177473,6.194843545,1.987255613,45,3.139344
52.7015,167.208,47.0824,166.312,46.6165,167.433,52.2031,168.414,1.184785774,0.085288456,5.114972001,20.77216582,19.81852313,6.009811828,2.014452985,45,3.202644
44.6209,166.874,38.9616,166.169,38.5448,167.213,44.1652,167.97,1.000000019,2.44E-05,5.000000744,19.44808518,18.75232964,8.426641781,2.372918234,45,3.287719
-28.6195,164.811,-34.3356,165.175,-33.8892,166.265,-28.2177,165.862,2.050662234,1.036421877,19.99995833,13.40045,8.239331632,8.56039767,1.712778252,45,1.563391
-29.0205,164.798,-34.7348,165.167,-34.2851,166.259,-28.615,165.851,1.000004005,1.29E-06,19.99914206,14.91490293,8.564246192,8.988509457,1.533194058,45,1.585965
-29.4216,164.785,-35.1339,165.158,-34.681,166.254,-29.0124,165.84,1.069922018,0.034917523,19.99999283,14.68163442,8.63933548,9.244100771,1.330096957,45,1.669695
-29.8227,164.77,-35.533,165.15,-35.0769,166.249,-29.4099,165.828,1.000000135,17.33768731,6.781924557,15.19278152,6.738228743,7.134916138,0.814461599,45,1.597753
-30.2235,164.758,-35.9323,165.141,-35.4729,166.243,-29.8071,165.818,1.000001698,1.01E-06,5.000001483,20.784836,13.25035545,13.22013169,1.744672674,45,1.883874
-31.4263,164.716,-37.1296,165.114,-36.661,166.227,-30.9994,165.784,2.124642135,1.942171818,19.99732291,14.32939727,6.913893397,8.273007621,1.419564852,45,1.437277
-31.8272,164.702,-37.5287,165.105,-37.057,166.222,-31.3969,165.773,1.485526384,0.800843149,19.99976679,15.78921711,7.143143164,8.407462474,1.374040933,45,1.43815
-32.2281,164.688,-37.9277,165.096,-37.4531,166.217,-31.7944,165.761,1.000000006,1.01E-06,5.000008739,20.80065467,13.26435403,12.54882218,2.386159359,45,1.856625
-32.6289,164.673,-38.3267,165.086,-37.8492,166.211,-32.1919,165.749,1.000000057,1.54E-06,5.000004522,19.13907642,14.89877886,12.54931911,2.412819488,45,2.016723
-33.0297,164.659,-38.7257,165.077,-38.2453,166.206,-32.5894,165.738,3.211151459,19.51938916,5.000024396,13.22004643,5.959972747,6.463521602,1.625894204,45,1.406492
-33.4304,164.645,-39.1247,165.067,-38.6415,166.201,-32.987,165.727,1.460020537,0.441722678,19.99965319,17.01671817,7.116856791,7.109930042,1.85509859,45,1.423522
-33.8312,164.63,-39.5237,165.057,-39.0376,166.195,-33.3846,165.715,2.043621202,1.614147119,19.99997917,15.73923268,6.879741445,6.769983787,1.95329459,45,1.480359
-34.2319,164.615,-39.9227,165.047,-39.4338,166.189,-33.7821,165.703,1.894757068,1.334488606,19.99991356,16.32033701,6.856347418,6.238822709,2.355333635,45,1.426326
-34.6326,164.6,-40.3217,165.037,-39.83,166.184,-34.1796,165.691,2.544723676,2.052154381,19.99998637,15.60040636,6.231988987,5.641147548,2.929592679,45,1.465419
-35.0334,164.584,-40.7206,165.027,-40.2263,166.178,-34.5773,165.679,3.755256578,2.365775604,19.99979837,14.01424558,6.416867514,5.559223842,2.88883251,45,1.449105
-35.4338,164.573,-41.1195,165.016,-40.6225,166.172,-34.9753,165.672,1.387220394,0.42565035,19.97769821,16.61388739,7.337211393,5.8098747,3.448457557,45,1.546526
-35.8348,164.553,-41.5184,165.006,-41.0188,166.167,-35.3727,165.656,1.000000872,1.01E-06,7.85004792,26.37553656,10.52179594,6.307455858,2.945161845,45,1.832397
-36.2354,164.538,-41.9172,164.995,-41.415,166.161,-35.7703,165.643,1.058640372,0.098022767,19.98155987,17.36350407,7.837507391,5.537911745,3.122853794,45,1.518158
-36.6361,164.522,-42.316,164.985,-41.8113,166.156,-36.168,165.631,1.000003479,1.55E-06,19.99990654,17.18455054,7.638160375,5.612604598,3.56477293,45,1.501108
-37.0366,164.506,-42.715,164.973,-42.2077,166.15,-36.5658,165.619,6.038402665,5.72890049,19.99994984,11.58590539,5.324146573,3.919485905,2.403209139,45,1.611237
-37.4372,164.49,-43.1139,164.962,-42.6041,166.144,-36.9635,165.607,4.381212013,5.000106047,19.99999993,13.02611603,5.62529105,4.171278105,2.795996824,45,1.70658
-37.8377,164.473,-43.5128,164.951,-43.0006,166.138,-37.3612,165.594,1.013510986,0.036013816,19.1308804,17.20325274,8.130585434,5.624637864,3.861118758,45,1.64246
-38.2383,164.457,-43.9116,164.939,-43.397,166.132,-37.759,165.582,1.974814013,1.270848893,19.99999768,15.73928445,7.339883582,5.141413926,3.533757449,45,1.578586
-38.6388,164.44,-44.3104,164.927,-43.7934,166.126,-38.1568,165.569,2.631036082,3.176993073,19.99988519,14.32758881,6.869011424,4.86685861,3.128626816,45,1.612937
-39.0393,164.423,-44.7093,164.915,-44.1899,166.12,-38.5547,165.556,1.017734569,3.79E-06,19.99999859,16.48296999,8.05485807,5.798244195,3.6461908,45,1.705075
-39.4398,164.406,-45.108,164.903,-44.5864,166.114,-38.9525,165.544,1.00127049,1.78E-05,19.89947386,16.54181268,8.410694655,5.977364405,3.169366165,45,1.515518
-39.8403,164.389,-45.5068,164.891,-44.983,166.108,-39.3504,165.531,1.117128665,0.044326146,19.9999986,16.87910495,8.209121327,5.94823006,2.802090254,45,1.580949
-40.2407,164.371,-45.9056,164.879,-45.3795,166.102,-39.7482,165.518,1.115861203,0.000557665,19.88320856,16.92731921,7.938175833,6.234001923,2.900875613,45,1.673895
-40.6411,164.353,-46.3044,164.866,-45.7761,166.096,-40.1461,165.505,1.371796193,0.376022248,19.99997842,16.60494017,7.950287275,6.048836748,2.648138951,45,1.62664
-41.0415,164.335,-46.7032,164.853,-46.1728,166.089,-40.544,165.492,3.017581129,2.282373763,19.99998632,13.88801073,7.069026956,5.940321882,2.802699221,45,1.71061
-41.4418,164.317,-47.1018,164.84,-46.5694,166.083,-40.9419,165.479,1.000004338,1.02E-06,19.41009776,16.94975138,8.436941817,6.661627622,2.541576066,45,1.555314
-41.8422,164.299,-47.5006,164.827,-46.9661,166.077,-41.3399,165.466,1.100399817,0.068711861,19.99976146,17.02936433,7.86597385,6.439429009,2.496359679,45,1.410721
-42.2426,164.28,-47.8994,164.813,-47.3628,166.071,-41.738,165.452,1.086785608,6.22E-05,19.79720117,17.78930729,7.752311066,6.247070533,2.32726217,45,1.435392
-42.643,164.261,-48.2981,164.799,-47.7595,166.064,-42.136,165.438,1.000000388,1.03E-06,19.17226927,18.16130854,7.837076948,6.405250606,2.42409321,45,1.459021
-43.0433,164.242,-48.6969,164.785,-48.1563,166.058,-42.534,165.425,1.000008063,6.14E-05,18.73622081,18.65732192,8.010949815,6.270447286,2.324990728,45,1.554632
-43.4437,164.222,-49.0955,164.771,-48.553,166.052,-42.9321,165.411,1.106913264,0.057920253,17.01622182,19.64425492,8.194958042,6.724810424,2.254921282,45,1.539029
-43.844,164.202,-49.4943,164.757,-48.9499,166.045,-43.3302,165.396,1.586280903,0.668314978,19.99997713,17.49487152,7.326685084,5.913819978,2.010050414,45,1.635512
-44.2442,164.182,-49.8931,164.742,-49.3468,166.038,-43.7283,165.383,1.000000544,9.36E-06,18.48857943,20.12769507,7.214367578,6.231068514,1.9382795,45,1.495489
-44.6445,164.162,-50.2918,164.727,-49.7437,166.032,-44.1264,165.368,1.414398259,0.799942155,19.9999978,17.9660318,6.803731445,6.07953961,1.936358933,45,1.36384
-45.0447,164.141,-50.6904,164.712,-50.1406,166.026,-44.5245,165.354,1.000000067,9.41E-06,5.000011815,29.11771409,10.49263546,7.30051756,2.089111602,45,1.392502
-45.4449,164.12,-51.0893,164.696,-50.5376,166.018,-44.9227,165.339,1.000002285,1.58E-06,17.37016271,20.60207522,7.849563136,6.031849541,2.146345521,45,1.29593
-45.8451,164.099,-51.4879,164.68,-50.9346,166.012,-45.3209,165.325,1.000003357,2.98E-06,5.495785989,28.60879066,9.94268032,7.505134353,2.447602348,45,1.448721
-46.2452,164.078,-51.8867,164.663,-51.3316,166.004,-45.719,165.311,1.000000589,1.12E-06,18.57826154,18.27572834,8.56552699,6.404739567,2.175741858,45,1.629596
-46.6454,164.056,-52.2853,164.647,-51.7286,165.998,-46.1172,165.296,1.079989575,1.02E-06,18.32692399,18.81628081,8.236736569,5.981295539,2.558772503,45,1.732212
-47.0455,164.034,-52.6841,164.63,-52.1258,165.99,-46.5155,165.281,1.242913565,0.038592075,13.5046582,21.67354997,9.47493873,6.604391755,2.460955709,45,1.602664
-47.4457,164.011,-53.0828,164.613,-52.5229,165.983,-46.9138,165.265,1.825932983,2.420762532,19.80720387,15.20852927,7.933726431,5.665994293,2.137850627,45,1.56518
-47.8458,163.988,-53.4815,164.596,-52.92,165.976,-47.3121,165.249,1.000000186,4.05E-06,16.00217897,19.13951415,9.735202326,6.787527498,2.335572819,45,1.542532
-48.2458,163.965,-53.8802,164.578,-53.3172,165.969,-47.7103,165.234,1.052753131,0.024290048,16.73927658,18.84967141,9.619195722,6.577656932,2.137156185,45,1.570128
-48.6459,163.942,-54.2789,164.559,-53.7145,165.962,-48.1087,165.218,1.449210974,0.208343185,19.99999985,16.69405977,8.573666158,6.321881718,1.752838344,45,1.470265
-49.0461,163.917,-54.6776,164.541,-54.1117,165.954,-48.5071,165.202,1.120934524,5.13E-06,18.11745649,17.50817149,9.381034859,6.932668427,1.93972908,45,1.428964
-49.4461,163.893,-55.0763,164.522,-54.509,165.947,-48.9054,165.186,1.089960989,3.80E-06,18.35448163,17.93906268,8.993958994,6.717937744,1.904594153,45,1.440617
-57.8442,163.259,-63.45,164.001,-62.8607,165.765,-57.2767,164.787,1.000000195,1.02E-06,5.000000257,21.08862348,17.74896937,9.998365463,0.164040207,45,2.141461
-58.244,163.221,-63.8488,163.969,-63.2589,165.755,-57.6756,164.764,1.000000938,1.73E-06,5.00000001,26.42430983,13.44236548,8.930928241,0.202393776,45,2.005075
-58.6438,163.182,-64.2476,163.935,-63.657,165.745,-58.0745,164.741,1.000000592,2.31E-06,5,25.48576534,14.53323124,8.797081881,0.183918634,45,2.117068
-59.0435,163.143,-64.6465,163.9,-64.0553,165.734,-58.4735,164.717,1.000000283,2.05E-06,5.000000044,25.81099653,13.92823454,8.873488905,0.387277647,45,1.940894
-59.4433,163.102,-65.0453,163.865,-64.4535,165.723,-58.8724,164.694,1.000051884,1.18E-06,5.00000028,25.19200907,14.42684156,9.176026549,0.205069479,45,1.830189
-61.8414,162.838,-67.4384,163.626,-66.8439,165.652,-61.2668,164.539,1.000056855,3.34E-06,5.000366864,20.56719059,18.11887931,10.31349868,4.36E-06,45,2.134669
-68.2331,161.867,-73.8207,162.661,-73.2258,165.398,-67.6559,163.995,1.153355327,0.018273388,5.000001211,17.59819028,19.66458107,9.059652932,2.505945788,45,2.059992
-84.1048,150.616,-89.0557,84.9078,-89.2097,150.795,-83.6376,158.505,5,1,9,20.5,14,5,0.5,45,2.213904
88.6055,178.093,83.1464,173.071,83.6664,178.543,88.8874,-146.55,2.562360839,6.569509123,12.59285238,8.646653685,19.99999999,4.62862286,1.12E-06,45,2.376
86.5807,170.434,81.1162,171.283,81.6675,175.332,87.0952,-178.144,1.866386706,3.352243168,8.473211828,13.35249978,19.99999615,7.955619082,4.33E-05,45,2.702127
54.2785,166.226,48.6673,165.287,48.1965,166.424,53.7762,167.456,1.00026289,1.06E-06,5.000001163,21.76344183,18.50608686,6.116107253,2.614098941,45,2.604331
53.8737,166.206,48.2607,165.279,47.7918,166.411,53.3731,167.428,1.000000049,1.83E-05,5.000000071,21.83884831,18.54156689,5.991464394,2.62810201,45,2.696443
52.6598,166.147,47.0412,165.255,46.5782,166.371,52.1646,167.347,1.000021156,1.67E-06,5.000000011,20.77958708,18.82605358,6.495982866,2.898353639,45,2.703728
52.2553,166.128,46.6348,165.247,46.174,166.358,51.7619,167.321,1.000000221,1.90E-06,5.000004924,20.08371838,19.46760201,6.676934825,2.771737743,45,2.503816
51.8508,166.11,46.2283,165.239,45.7697,166.345,51.3592,167.296,1.072527005,0.017889752,5.000018686,19.4721948,19.56867206,6.660810064,3.207887631,45,2.666608
51.0417,166.073,45.4156,165.224,44.9613,166.32,50.554,167.246,1.051973555,0.00799959,5.000032487,19.42894789,19.31620879,6.947994098,3.246843592,45,2.715553
-29.0829,163.727,-34.7975,164.095,-34.3478,165.189,-28.6775,164.781,1.000006279,1.67E-06,5.00000859,18.80057447,15.7078549,13.3590367,1.132517387,45,1.71585
-29.484,163.714,-35.1966,164.086,-34.7437,165.184,-29.0749,164.77,1.000002361,1.57E-06,5.000000012,18.6934847,15.6585105,13.17176889,1.476231961,45,1.790808
-29.885,163.7,-35.5958,164.078,-35.1396,165.179,-29.4722,164.758,1.000000197,5.07E-06,5.000000173,17.30034871,15.9910959,13.62019333,2.088356618,45,1.947102
-30.2858,163.686,-35.995,164.068,-35.5356,165.173,-29.8695,164.747,1.000000445,1.01E-06,5.000003551,20.12418498,14.53555508,12.05246361,2.287791319,45,1.635635
-30.6868,163.672,-36.394,164.06,-35.9315,165.168,-30.2669,164.736,1.000013192,1.02E-06,5.000004713,19.51166833,14.7819976,12.29663022,2.409684926,45,1.691216
-31.0877,163.658,-36.7932,164.05,-36.3275,165.162,-30.6643,164.725,1.000000037,2.18E-06,5.000000169,20.52667836,14.56384394,11.83072019,2.078755129,45,1.603858
-31.4885,163.644,-37.1922,164.041,-36.7235,165.157,-31.0617,164.714,1.000000034,5.27E-06,5.000000064,18.15036996,16.36316349,12.53012235,1.956338835,45,1.954022
-31.8894,163.63,-37.5912,164.032,-37.1195,165.151,-31.4592,164.702,1.000000119,1.03E-06,5.000000188,20.288217,14.69115189,12.11443685,1.906192937,45,1.888041
-33.0918,163.587,-38.7882,164.004,-38.3077,165.135,-32.6515,164.667,1.000028626,1.05E-06,5.000001475,19.71860202,16.21629696,11.51121407,1.553855803,45,2.294889
-33.4926,163.572,-39.1872,163.994,-38.7038,165.13,-33.049,164.656,1.000000193,1.03E-06,5.000000913,20.91906771,15.52944405,10.9346257,1.616860407,45,1.963305
-33.8932,163.557,-39.5862,163.984,-39.0999,165.124,-33.4465,164.644,1.000000506,9.48E-06,5.000000581,21.75359354,14.96283425,10.6413814,1.642180245,45,1.812261
-35.4958,163.496,-41.1818,163.943,-40.6846,165.102,-35.0367,164.597,1.000000276,1.02E-06,5.000000158,21.2332517,16.18495226,9.442780062,2.139014521,45,1.916715
-35.8965,163.48,-41.5806,163.932,-41.0809,165.096,-35.4344,164.584,1.00003372,1.01E-06,5.000000334,19.82866418,17.01930599,9.603931308,2.548063461,45,2.030901
-36.2971,163.464,-41.9795,163.921,-41.4771,165.09,-35.8319,164.572,1.000000294,1.34E-06,5.000001522,20.67712116,16.53461746,9.154067933,2.634190288,45,1.875674
-39.501,163.332,-45.1699,163.829,-44.648,165.042,-39.0136,164.472,1.000000039,3.19E-06,5.000000369,23.56120339,14.20231486,8.030663907,3.205814249,45,1.7231
-43.9044,163.127,-49.5554,163.68,-49.0107,164.973,-43.3904,164.324,1.000000231,1.84E-06,5.000190081,26.2990475,11.8270529,8.547109646,2.326597798,45,1.736053
-45.5049,163.044,-51.15,163.619,-50.5981,164.946,-44.9825,164.267,1.000000068,2.54E-06,5.000001194,25.99077911,12.16718732,8.736483935,2.105545831,45,1.821686
-48.3052,162.888,-53.9404,163.5,-53.377,164.897,-47.7694,164.161,1.000005023,2.99E-06,5.000004703,17.79635697,18.56232933,10.38617593,2.255125053,45,2.027489
-48.7053,162.864,-54.3391,163.481,-53.7742,164.889,-48.1677,164.145,1.00000004,6.39E-06,5.000000479,17.94720807,18.30616242,10.38038153,2.366241073,45,2.141942
